,location,total_sqft,bath,price,bhk
1910,Hebbal Kempapura,1730.0,3.0,175.0,3
1911,Hegde Nagar,1569.0,3.0,101.0,3
1912,Hegde Nagar,3000.0,7.0,210.0,6
1913,Hegde Nagar,2026.0,3.0,132.0,3
1914,Hegde Nagar,1801.0,3.0,115.0,3
1915,Hegde Nagar,2112.95,4.0,145.0,3
1916,Hegde Nagar,1703.0,3.0,113.0,3
1917,Hegde Nagar,1570.0,3.0,105.0,3
1918,Hegde Nagar,1584.01,3.0,103.0,3
1919,Hegde Nagar,1965.0,4.0,125.0,3
1920,Hegde Nagar,1200.0,2.0,75.0,2
1921,Hegde Nagar,1965.0,4.0,132.0,3
1922,Hegde Nagar,1847.0,3.0,125.0,3
1923,Hegde Nagar,2144.6,4.0,145.0,3
1924,Hegde Nagar,1718.0,3.0,119.0,3
1925,Hegde Nagar,1847.0,3.0,123.0,3
1926,Hegde Nagar,2087.01,4.0,135.0,3
1927,Hegde Nagar,1884.0,4.0,118.0,3
1928,Hegde Nagar,1930.0,4.0,122.0,3
1929,Hegde Nagar,1584.01,3.0,104.0,3
1930,Hegde Nagar,1000.0,2.0,66.0,2
1931,Hennur,1075.0,2.0,52.0,2
1932,Hennur,1255.0,2.0,52.32,2
1933,Hennur,1225.0,2.0,57.0,2
1934,Hennur,1255.0,2.0,57.5,2
1935,Hennur,1259.0,2.0,57.0,2
1936,Hennur,1255.0,2.0,53.5,2
1937,Hennur,1285.0,2.0,60.0,2
1938,Hennur,1285.0,2.0,60.0,2
1939,Hennur,1255.0,2.0,58.0,2
1940,Hennur,1255.0,2.0,54.5,2
1941,Hennur,1255.0,2.0,55.5,2
1942,Hennur,1260.0,2.0,52.0,3
1943,Hennur,1160.0,2.0,49.0,2
1944,Hennur,1255.0,2.0,53.5,2
1945,Hennur,1255.0,2.0,55.5,2
1946,Hennur,1255.0,2.0,57.5,2
1947,Hennur,1020.0,2.0,48.0,2
1948,Hennur,1255.0,2.0,52.32,2
1949,Hennur,1295.0,2.0,64.0,2
1950,Hennur,1655.0,2.0,70.5,3
1951,Hennur,1255.0,2.0,58.0,2
1952,Hennur,1420.0,2.0,62.0,2
1953,Hennur,1155.0,2.0,54.5,2
1954,Hennur,1255.0,2.0,52.32,2
1955,Hennur,1255.0,2.0,52.35,2
1956,Hennur,3517.0,2.0,161.5,4
1957,Hennur,1255.0,2.0,54.5,2
1958,Hennur,1830.5,3.0,84.205,3
1959,Hennur,1255.0,2.0,55.5,2
1960,Hennur,1255.0,2.0,53.57,2
1961,Hennur,1255.0,2.0,56.5,2
1962,Hennur,1050.0,2.0,42.73,2
1963,Hennur,1295.0,2.0,62.0,2
1964,Hennur Road,2089.0,3.0,140.0,3
1965,Hennur Road,1385.0,2.0,83.09,2
1966,Hennur Road,1904.0,3.0,120.0,3
1967,Hennur Road,1891.0,3.0,109.0,3
1968,Hennur Road,1561.0,3.0,95.0,3
1969,Hennur Road,1192.0,2.0,60.0,3
1970,Hennur Road,1482.0,2.0,92.0,3
1971,Hennur Road,1482.0,2.0,83.73,3
1972,Hennur Road,1482.0,2.0,87.0,3
1973,Hennur Road,1703.0,3.0,101.0,3
1974,Hennur Road,1232.0,2.0,69.61,2
1975,Hennur Road,1804.0,3.0,102.0,3
1976,Hennur Road,1186.0,2.0,63.0,3
1977,Hennur Road,1680.0,3.0,99.27,3
1978,Hennur Road,1385.0,2.0,83.09,2
1979,Hennur Road,1586.0,3.0,93.94,3
1980,Hennur Road,1975.0,3.0,123.0,3
1981,Hennur Road,1664.0,2.0,93.865,3
1982,Hennur Road,901.0,2.0,49.5,2
1983,Hennur Road,1445.0,3.0,86.56,3
1984,Hennur Road,1482.0,2.0,97.0,3
1985,Hennur Road,1192.0,2.0,62.0,3
1986,Hennur Road,1036.0,2.0,59.46,2
1987,Hennur Road,1891.0,3.0,109.0,3
1988,Hennur Road,1232.0,2.0,69.61,2
1989,Hennur Road,1804.0,3.0,102.0,3
1990,Hennur Road,1936.0,3.0,118.0,3
1991,Hennur Road,1590.0,3.0,96.5,3
1992,Hennur Road,1036.0,2.0,59.45,2
1993,Hennur Road,1832.0,3.0,125.0,3
1994,Hennur Road,1341.0,2.0,75.76,2
1995,Hennur Road,1685.0,3.0,95.0,3
1996,Hennur Road,1414.0,2.0,84.18,2
1997,Hennur Road,1949.0,3.0,133.0,3
1998,Hennur Road,1250.0,2.0,77.88,3
1999,Hennur Road,1831.0,3.0,110.0,3
2000,Hennur Road,1232.0,2.0,74.0,2
2001,Hennur Road,1232.0,2.0,66.0,2
2002,Hennur Road,2700.0,3.0,150.0,3
2003,Hennur Road,1310.0,2.0,66.0,2
2004,Hennur Road,2002.0,3.0,120.0,3
2005,Hennur Road,1232.0,2.0,69.6,2
2006,Hennur Road,1195.0,2.0,73.0,2
2007,Hennur Road,1061.0,2.0,54.92,2
2008,Hennur Road,1585.0,2.0,80.0,3
2009,Hennur Road,2041.0,3.0,128.0,3
2010,Hennur Road,973.0,2.0,56.0,2
2011,Hennur Road,1255.0,2.0,84.0,2
2012,Hennur Road,1232.0,2.0,83.0,2
2013,Hennur Road,1832.0,3.0,116.0,3
2014,Hennur Road,2050.0,3.0,120.0,3
2015,Hennur Road,1445.0,2.0,86.69,3
2016,Hennur Road,1445.0,2.0,83.0,3
2017,Hennur Road,1679.0,3.0,94.86,3
2018,Hennur Road,1654.0,3.0,97.8,3
2019,Hennur Road,1480.0,3.0,100.0,3
2020,Hennur Road,1450.0,3.0,88.6,3
2021,Hennur Road,1155.0,2.0,69.18,2
2022,Hennur Road,1053.0,2.0,53.0,2
2023,Hennur Road,1904.0,3.0,129.0,3
2024,Hennur Road,1981.0,3.0,134.0,3
2025,Hennur Road,1155.0,2.0,69.18,2
2026,Hennur Road,1590.0,3.0,105.0,3
2027,Hennur Road,2041.0,3.0,138.0,3
2028,Hennur Road,1232.0,2.0,69.61,2
2029,Hennur Road,1748.0,3.0,103.0,3
2030,Hennur Road,1460.0,2.0,80.3,2
2031,Hennur Road,1232.0,2.0,69.61,2
2032,Hennur Road,1450.0,3.0,79.0,3
2033,Hennur Road,1445.0,2.0,89.56,3
2034,Hennur Road,973.0,2.0,50.74,2
2035,Hennur Road,1482.0,2.0,83.73,3
2036,Hennur Road,1305.0,2.0,77.0,3
2037,Hennur Road,1672.0,3.0,86.0,3
2038,Hennur Road,1165.0,2.0,67.0,2
2039,Hennur Road,980.0,2.0,51.0,2
2040,Hennur Road,1232.0,2.0,80.0,2
2041,Hennur Road,950.0,2.0,55.0,2
2042,Hennur Road,1891.0,3.0,110.0,3
2043,Hennur Road,1470.0,2.0,75.0,3
2044,Hennur Road,1450.0,2.0,80.0,2
2045,Hennur Road,1155.0,2.0,69.18,2
2046,Hennur Road,1936.0,3.0,131.0,3
2047,Hoodi,1715.0,2.0,95.0,3
2048,Hoodi,2118.0,4.0,111.0,4
2049,Hoodi,1425.0,2.0,80.0,2
2050,Hoodi,1420.0,2.0,75.0,2
2051,Hoodi,1606.0,3.0,89.55,3
2052,Hoodi,1639.0,3.0,98.32,3
2053,Hoodi,1512.0,3.0,75.77,3
2054,Hoodi,1026.0,2.0,60.87,2
2055,Hoodi,1400.0,2.0,78.0,2
2056,Hoodi,1196.0,2.0,71.74,2
2057,Hoodi,1553.0,3.0,83.09,3
2058,Hoodi,1500.0,2.0,84.0,2
2059,Hoodi,1055.0,2.0,57.63,2
2060,Hoodi,1925.0,2.0,114.0,3
2061,Hoodi,1400.0,2.0,82.0,2
2062,Hoodi,1257.0,2.0,69.0,2
2063,Hoodi,1132.0,2.0,67.9,2
2064,Hoodi,1925.0,3.0,110.0,3
2065,Hoodi,1769.0,3.0,96.87,3
2066,Hoodi,1257.0,2.0,71.03,2
2067,Hoodi,1305.0,2.0,75.0,2
2068,Hoodi,1490.0,3.0,79.0,3
2069,Hoodi,1240.0,2.0,65.0,2
2070,Hoodi,1257.0,2.0,68.5,2
2071,Hoodi,1063.0,2.0,61.17,2
2072,Hoodi,1259.0,2.0,69.45,2
2073,Hoodi,711.0,1.0,42.65,1
2074,Hoodi,1559.0,3.0,81.55,3
2075,Hoodi,1715.0,2.0,100.0,3
2076,Hoodi,1350.0,3.0,70.0,3
2077,Hoodi,1447.0,3.0,76.0,2
2078,Hoodi,1108.0,2.0,66.46,2
2079,Hoodi,1400.0,3.0,74.0,3
2080,Hoodi,1837.0,3.0,110.0,3
2081,Hoodi,1490.0,3.0,85.0,3
2082,Horamavu Agara,1200.0,2.0,45.0,2
2083,Horamavu Agara,1650.0,2.0,75.0,3
2084,Horamavu Agara,950.0,2.0,39.0,2
2085,Horamavu Agara,1106.0,2.0,43.09,2
2086,Horamavu Agara,1079.0,2.0,41.0,2
2087,Horamavu Agara,1107.83,2.0,41.51,2
2088,Horamavu Agara,980.0,2.0,38.19,2
2089,Horamavu Agara,1000.0,2.0,46.0,2
2090,Horamavu Agara,625.0,1.0,27.0,1
2091,Horamavu Agara,994.0,2.0,42.28,2
2092,Horamavu Agara,1107.83,2.0,41.51,2
2093,Horamavu Agara,1300.0,2.0,52.0,3
2094,Horamavu Agara,1090.0,2.0,46.0,2
2095,Horamavu Agara,1400.0,3.0,63.0,3
2096,Horamavu Agara,1557.0,3.0,70.0,3
2097,Horamavu Agara,1058.0,2.0,47.0,2
2098,Horamavu Banaswadi,1611.0,3.0,66.0,3
2099,Horamavu Banaswadi,1156.0,2.0,46.0,2
2100,Horamavu Banaswadi,1307.0,2.0,51.6,2
2101,Horamavu Banaswadi,1357.0,2.0,54.0,2
2102,Horamavu Banaswadi,925.0,2.0,38.0,2
2103,Horamavu Banaswadi,1272.0,2.0,48.0,2
2104,Horamavu Banaswadi,1225.0,2.0,49.5,2
2105,Horamavu Banaswadi,1272.0,2.0,51.5,2
2106,Horamavu Banaswadi,1272.0,2.0,51.5,2
2107,Horamavu Banaswadi,1156.0,2.0,46.9,2
2108,Horamavu Banaswadi,1200.0,2.0,45.0,2
2109,Horamavu Banaswadi,1254.0,2.0,47.0,2
2110,Horamavu Banaswadi,1610.0,3.0,68.0,3
2111,Horamavu Banaswadi,1210.0,2.0,50.0,2
2112,Horamavu Banaswadi,1357.0,2.0,54.0,2
2113,Horamavu Banaswadi,1272.0,2.0,50.0,2
2114,Horamavu Banaswadi,1200.0,2.0,45.0,2
2115,Horamavu Banaswadi,1025.0,2.0,45.0,2
2116,Hormavu,1500.0,2.0,78.0,2
2117,Hormavu,1150.0,2.0,55.0,2
2118,Hormavu,1180.0,2.0,50.0,2
2119,Hormavu,1175.0,2.0,52.0,2
2120,Hormavu,1500.0,3.0,70.0,3
2121,Hormavu,1725.0,3.0,85.0,3
2122,Hormavu,1150.0,2.0,53.11,2
2123,Hormavu,1123.0,2.0,56.0,2
2124,Hormavu,1385.0,2.0,69.0,3
2125,Hormavu,1617.5,3.0,73.595,3
2126,Hormavu,1030.0,2.0,49.35,2
2127,Hormavu,1018.0,2.0,50.8,2
2128,Hormavu,1555.0,3.0,75.0,3
2129,Hormavu,1143.0,2.0,53.0,2
2130,Hormavu,1000.0,2.0,50.0,2
2131,Hormavu,765.0,2.0,37.49,2
2132,Hormavu,1420.0,3.0,58.0,3
2133,Hormavu,1250.0,2.0,60.0,2
2134,Hormavu,583.0,1.0,28.275,1
2135,Hormavu,1385.0,2.0,69.25,3
2136,Hormavu,1065.0,2.0,50.92,2
2137,Hormavu,1365.0,2.0,65.0,3
2138,Hormavu,1250.0,2.0,65.0,2
2139,Hormavu,1604.0,3.0,68.0,3
2140,Hormavu,1075.0,2.0,53.7,2
2141,Hormavu,980.0,2.0,42.0,2
2142,Hormavu,1075.0,2.0,53.7,2
2143,Hormavu,2282.0,4.0,115.0,4
2144,Hormavu,1206.0,2.0,55.0,2
2145,Hormavu,1310.0,2.0,67.0,2
2146,Hormavu,1310.0,2.0,60.0,2
2147,Hormavu,1020.0,2.0,45.75,2
2148,Hosa Road,1652.0,3.0,85.0,3
2149,Hosa Road,1639.0,3.0,80.0,3
2150,Hosa Road,1161.0,2.0,55.15,2
2151,Hosa Road,1726.0,3.0,81.99,3
2152,Hosa Road,1161.0,2.0,55.15,2
2153,Hosa Road,1541.0,3.0,69.84,3
2154,Hosa Road,615.0,1.0,28.29,1
2155,Hosa Road,1133.0,2.0,52.0,2
2156,Hosa Road,1161.0,2.0,55.15,2
2157,Hosa Road,880.0,2.0,50.0,2
2158,Hosa Road,1040.0,2.0,61.0,2
2159,Hosa Road,1245.0,2.0,62.0,2
2160,Hosa Road,800.0,1.0,39.99,1
2161,Hosa Road,1726.0,3.0,81.99,3
2162,Hosa Road,1364.0,2.0,64.79,2
2163,Hosa Road,1016.0,2.0,45.0,2
2164,Hosa Road,1360.0,2.0,77.61,2
2165,Hosa Road,1170.0,2.0,65.0,2
2166,Hosa Road,1161.0,2.0,55.15,2
2167,Hosa Road,1470.0,2.0,84.22,3
2168,Hosa Road,1161.0,2.0,48.75,2
2169,Hosa Road,1541.0,3.0,69.61,3
2170,Hosakerehalli,2378.0,3.0,262.0,3
2171,Hosakerehalli,2376.0,3.0,203.0,3
2172,Hosakerehalli,3024.0,5.0,248.0,4
2173,Hosakerehalli,2400.0,5.0,250.0,5
2174,Hosakerehalli,1817.0,4.0,153.0,3
2175,Hosakerehalli,1304.0,2.0,100.0,2
2176,Hosakerehalli,2480.0,3.0,245.0,3
2177,Hosakerehalli,2480.0,4.0,260.0,3
2178,Hosakerehalli,1200.0,2.0,100.0,3
2179,Hosakerehalli,3205.0,4.0,300.0,4
2180,Hosakerehalli,3033.0,4.0,326.0,4
2181,Hosakerehalli,2480.0,4.0,265.0,3
2182,Hosakerehalli,2376.0,3.0,240.0,3
2183,Hoskote,1225.0,3.0,40.0,3
2184,Hoskote,1740.0,3.0,60.0,3
2185,Hoskote,1069.0,2.0,38.0,3
2186,Hoskote,1095.0,2.0,33.6,2
2187,Hoskote,1695.0,3.0,50.0,3
2188,Hoskote,1065.0,2.0,31.5,2
2189,Hoskote,1065.0,2.0,33.75,2
2190,Hosur Road,1194.0,2.0,69.0,2
2191,Hosur Road,1145.0,2.0,60.0,3
2192,Hosur Road,1427.0,2.0,80.63,3
2193,Hosur Road,460.0,1.0,21.0,1
2194,Hosur Road,1733.0,2.0,85.0,3
2195,Hosur Road,950.0,2.0,60.0,2
2196,Hosur Road,1194.0,2.0,71.64,2
2197,Hosur Road,1689.0,3.0,103.0,3
2198,Hosur Road,3600.0,5.0,180.0,5
2199,Hosur Road,1689.0,3.0,103.0,3
2200,Hosur Road,3000.0,4.0,160.0,4
2201,Hosur Road,2000.0,4.0,130.0,4
2202,Hosur Road,1250.0,2.0,65.0,2
2203,Hosur Road,1689.0,3.0,103.0,3
2204,Hosur Road,1685.0,3.0,90.0,3
2205,Hosur Road,1919.0,3.0,117.0,3
2206,Hulimavu,1125.0,2.0,50.0,2
2207,Hulimavu,1242.0,2.0,51.0,2
2208,Hulimavu,1650.0,3.0,78.0,3
2209,Hulimavu,1823.0,3.0,100.0,3
2210,Hulimavu,1080.0,2.0,43.2,2
2211,Hulimavu,1100.0,2.0,71.5,2
2212,Hulimavu,1255.0,2.0,73.0,2
2213,Hulimavu,1058.0,2.0,48.0,2
2214,Hulimavu,1375.0,2.0,80.0,2
2215,Hulimavu,1248.0,2.0,69.0,2
2216,Hulimavu,1225.0,2.0,55.0,2
2217,Hulimavu,1255.0,2.0,74.0,2
2218,Hulimavu,1255.0,2.0,69.0,2
2219,Hulimavu,1255.0,2.0,66.0,2
2220,Hulimavu,3035.0,5.0,220.0,3
2221,Hulimavu,1127.0,2.0,65.0,2
2222,Hulimavu,1200.0,2.0,50.0,2
2223,Hulimavu,1450.0,3.0,72.0,3
2224,Hulimavu,1200.0,2.0,75.0,2
2225,Hulimavu,1430.0,2.0,90.0,3
2226,Hulimavu,850.0,1.0,39.5,2
2227,Hulimavu,1000.0,2.0,45.0,2
2228,Hulimavu,1320.0,2.0,59.0,3
2229,Hulimavu,2000.0,4.0,100.0,4
2230,Hulimavu,1276.0,2.0,76.0,2
2231,Hulimavu,1500.0,2.0,90.0,2
2232,Hulimavu,1315.0,2.0,60.48,2
2233,Hulimavu,581.0,1.0,29.0,1
2234,Hulimavu,935.0,2.0,45.0,2
2235,Hulimavu,1320.0,2.0,65.0,3
2236,Hulimavu,1260.0,2.0,82.0,3
2237,Hulimavu,450.0,1.0,20.0,1
2238,Hulimavu,1231.0,2.0,84.5,2
2239,Hulimavu,1115.0,2.0,44.6,2
2240,ISRO Layout,4400.0,6.0,250.0,6
2241,ISRO Layout,1000.0,2.0,60.0,2
2242,ISRO Layout,1000.0,2.0,60.0,2
2243,ISRO Layout,1310.0,2.0,68.0,3
2244,ISRO Layout,4200.0,4.0,255.0,4
2245,ITPL,1200.0,3.0,56.12,3
2246,ITPL,1200.0,3.0,56.12,3
2247,ITPL,1200.0,3.0,56.12,3
2248,ITPL,5667.5,5.0,300.0,4
2249,Iblur Village,3235.0,3.0,235.0,3
2250,Iblur Village,3596.0,5.0,252.0,4
2251,Iblur Village,2100.0,4.0,145.0,3
2252,Iblur Village,1920.0,3.0,150.0,3
2253,Iblur Village,1920.0,3.0,150.0,3
2254,Iblur Village,2000.0,4.0,138.0,3
2255,Iblur Village,3596.0,5.0,260.0,4
2256,Iblur Village,3596.0,5.0,279.0,4
2257,Iblur Village,2666.0,4.0,200.0,3
2258,Iblur Village,5384.0,5.0,420.0,5
2259,Iblur Village,5515.0,6.0,425.0,5
2260,Iblur Village,3596.0,4.0,268.0,4
2261,Iblur Village,3596.0,5.0,251.0,4
2262,Indira Nagar,2200.0,4.0,200.0,4
2263,Indira Nagar,1128.0,2.0,105.0,2
2264,Indira Nagar,2800.0,3.0,330.0,3
2265,Indira Nagar,1650.0,3.0,200.0,3
2266,Indira Nagar,1875.0,3.0,180.0,3
2267,Indira Nagar,1210.0,2.0,102.0,2
2268,Indira Nagar,1224.0,2.0,105.0,2
2269,Indira Nagar,2070.0,3.0,225.0,3
2270,Indira Nagar,500.0,1.0,70.0,1
2271,Indira Nagar,1400.0,2.0,168.0,2
2272,Indira Nagar,1407.0,3.0,120.0,3
2273,Indira Nagar,1145.0,2.0,100.0,2
2274,Indira Nagar,1470.0,2.0,170.0,2
2275,Indira Nagar,2700.0,3.0,324.0,3
2276,Indira Nagar,2601.0,4.0,312.0,3
2277,Indira Nagar,1260.0,2.0,100.0,2
2278,Indira Nagar,1740.0,3.0,191.0,3
2279,Indira Nagar,1650.0,3.0,220.0,3
2280,Indira Nagar,1700.0,3.0,150.0,3
2281,Indira Nagar,3200.0,3.0,250.0,4
2282,Indira Nagar,1475.0,2.0,171.0,2
2283,Indira Nagar,3200.0,4.0,440.0,4
2284,Indira Nagar,1500.0,3.0,120.0,3
2285,Indira Nagar,1650.0,3.0,200.0,3
2286,Indira Nagar,2800.0,4.0,365.0,4
2287,Indira Nagar,1260.0,2.0,120.0,2
2288,Indira Nagar,1149.0,2.0,130.0,2
2289,Indira Nagar,1650.0,3.0,150.0,3
2290,JP Nagar,5520.0,2.0,375.0,5
2291,JP Nagar,1100.0,2.0,70.0,2
2292,JP Nagar,940.0,2.0,49.0,2
2293,JP Nagar,2500.0,3.0,135.0,3
2294,JP Nagar,4624.5,4.0,314.5,4
2295,JP Nagar,1352.5,2.0,93.865,2
2296,JP Nagar,1200.0,2.0,62.0,2
2297,JP Nagar,1300.0,2.0,90.87,2
2298,JP Nagar,1315.0,2.0,85.4,3
2299,JP Nagar,1690.0,3.0,112.0,3
2300,JP Nagar,3000.0,4.0,140.0,4
2301,JP Nagar,3000.0,4.0,140.0,4
2302,JP Nagar,3300.0,4.0,160.0,3
2303,JP Nagar,750.0,1.0,52.5,1
2304,JP Nagar,1200.0,2.0,78.0,2
2305,JP Nagar,1850.0,2.0,110.0,3
2306,JP Nagar,2700.0,4.0,160.0,7
2307,JP Nagar,1500.0,2.0,82.0,3
2308,JP Nagar,820.0,2.0,45.0,2
2309,JP Nagar,1750.0,3.0,123.0,3
2310,JP Nagar,2195.0,2.0,152.0,3
2311,JP Nagar,3496.5,2.0,237.5,3
2312,JP Nagar,1600.0,3.0,83.0,3
2313,JP Nagar,3000.0,3.0,150.0,4
2314,JP Nagar,1960.0,3.0,138.0,3
2315,JP Nagar,1500.0,2.0,87.0,4
2316,JP Nagar,1590.0,2.0,85.0,3
2317,JP Nagar,1250.0,2.0,60.0,2
2318,JP Nagar,1300.0,2.0,91.65,2
2319,JP Nagar,1107.0,2.0,57.0,2
2320,JP Nagar,1500.0,2.0,108.0,3
2321,JP Nagar,1405.0,2.0,99.0,2
2322,JP Nagar,1157.0,2.0,73.0,2
2323,JP Nagar,1500.0,2.0,82.0,3
2324,Jakkur,1279.0,2.0,77.0,2
2325,Jakkur,1710.0,3.0,107.0,3
2326,Jakkur,1396.0,2.0,86.51,3
2327,Jakkur,1865.0,3.0,124.0,3
2328,Jakkur,1452.19,2.0,100.0,2
2329,Jakkur,1798.0,3.0,120.0,3
2330,Jakkur,1300.0,2.0,85.0,2
2331,Jakkur,1950.0,3.0,131.0,3
2332,Jakkur,1230.0,2.0,76.0,2
2333,Jakkur,1290.0,2.0,80.0,2
2334,Jakkur,1760.0,3.0,110.0,3
2335,Jakkur,2283.0,4.0,130.0,4
2336,Jakkur,1483.0,2.0,98.0,2
2337,Jakkur,1482.0,3.0,86.0,3
2338,Jakkur,1645.0,3.0,100.0,3
2339,Jakkur,1650.0,3.0,111.0,3
2340,Jakkur,2423.0,4.0,160.0,3
2341,Jakkur,2197.0,3.0,136.0,3
2342,Jakkur,1125.0,2.0,65.0,2
2343,Jakkur,1230.0,2.0,79.0,2
2344,Jakkur,1202.0,2.0,79.0,2
2345,Jakkur,1858.0,3.0,123.0,3
2346,Jakkur,1745.0,2.0,98.485,3
2347,Jakkur,1798.0,3.0,110.0,3
2348,Jakkur,1260.0,2.0,71.195,2
2349,Jakkur,1816.0,3.0,119.0,3
2350,Jakkur,1424.0,2.0,80.0,2
2351,Jakkur,1290.0,2.0,85.0,2
2352,Jakkur,1300.0,2.0,80.0,2
2353,Jakkur,1290.0,2.0,80.04,2
2354,Jakkur,1282.0,2.0,72.0,2
2355,Jakkur,1880.0,4.0,110.0,3
2356,Jakkur,1660.0,3.0,104.0,3
2357,Jakkur,1291.0,2.0,75.0,2
2358,Jakkur,1473.0,2.0,85.0,2
2359,Jakkur,1660.0,3.0,104.0,3
2360,Jakkur,1950.0,3.0,131.0,3
2361,Jakkur,1432.0,2.0,85.0,2
2362,Jakkur,1150.0,3.0,65.0,3
2363,Jakkur,1710.0,3.0,110.0,3
2364,Jalahalli,2250.0,3.0,160.0,3
2365,Jalahalli,1870.0,3.0,110.0,3
2366,Jalahalli,1400.0,1.0,80.0,2
2367,Jalahalli,1932.0,4.0,135.0,3
2368,Jalahalli,2384.0,4.0,165.0,3
2369,Jalahalli,790.0,2.0,49.5,2
2370,Jalahalli,1395.0,3.0,82.0,3
2371,Jalahalli,1770.0,3.0,100.0,3
2372,Jalahalli,600.0,1.0,37.0,1
2373,Jalahalli,2404.0,3.0,138.0,3
2374,Jalahalli,905.0,2.0,55.0,2
2375,Jalahalli,1000.0,2.0,70.0,2
2376,Jalahalli,1470.0,2.0,102.0,3
2377,Jalahalli,1244.0,2.0,88.0,2
2378,Jalahalli,1407.0,2.0,98.49,2
2379,Jalahalli,1530.0,2.0,89.0,3
2380,Jalahalli,1575.0,4.0,100.0,3
2381,Jalahalli,980.0,2.0,60.0,3
2382,Jalahalli,1881.0,3.0,115.0,3
2383,Jalahalli,1405.0,2.0,85.0,3
2384,Jalahalli East,1260.0,2.0,60.0,3
2385,Jalahalli East,1300.0,2.0,63.0,3
2386,Jalahalli East,1010.0,2.0,52.0,2
2387,Jalahalli East,1010.0,2.0,52.0,2
2388,Jigani,918.0,2.0,52.0,2
2389,Jigani,918.0,2.0,48.0,2
2390,Jigani,914.0,2.0,47.0,2
2391,Jigani,920.0,2.0,46.0,2
2392,Jigani,2400.0,4.0,130.0,3
2393,Jigani,918.0,2.0,45.0,2
2394,Jigani,4303.5,2.0,226.0,4
2395,Jigani,937.0,2.0,44.0,2
2396,Jigani,1252.0,3.0,61.0,3
2397,Jigani,923.0,2.0,50.0,2
2398,Jigani,1252.0,3.0,63.0,3
2399,Jigani,918.0,2.0,49.0,2
2400,Jigani,914.0,2.0,49.0,2
2401,Jigani,918.0,2.0,50.0,2
2402,Jigani,1200.0,3.0,65.0,3
2403,Jigani,1352.0,3.0,65.0,3
2404,Jigani,1230.0,3.0,60.0,3
2405,Jigani,1221.0,3.0,65.0,3
2406,Jigani,1252.0,3.0,70.0,3
2407,Jigani,1221.0,3.0,65.0,3
2408,Jigani,1252.0,3.0,59.0,3
2409,Jigani,1221.0,3.0,70.0,3
2410,Jigani,1231.0,3.0,58.0,3
2411,Jigani,943.0,2.0,48.0,2
2412,Jigani,1245.0,3.0,66.0,3
2413,Jigani,1221.0,3.0,65.0,3
2414,Jigani,943.0,2.0,49.5,2
2415,Judicial Layout,1300.0,3.0,64.0,3
2416,Judicial Layout,2070.0,3.0,162.0,3
2417,Judicial Layout,1700.0,3.0,155.0,3
2418,Judicial Layout,1100.0,2.0,53.0,3
2419,Judicial Layout,1989.0,4.0,155.0,3
2420,KR Puram,1277.5,2.0,56.8,2
2421,KR Puram,930.0,2.0,39.0,2
2422,KR Puram,1155.0,2.0,42.74,2
2423,KR Puram,1225.0,2.0,46.55,2
2424,KR Puram,1100.0,2.0,47.0,2
2425,KR Puram,1128.76,3.0,47.405,3
2426,KR Puram,1015.0,2.0,43.0,2
2427,KR Puram,714.0,1.0,28.0,1
2428,KR Puram,1142.0,2.0,51.0,2
2429,KR Puram,1021.0,2.0,48.0,2
2430,KR Puram,1559.0,3.0,69.315,3
2431,KR Puram,1035.0,2.0,40.5,2
2432,KR Puram,1550.0,2.0,71.0,2
2433,KR Puram,1192.5,2.0,51.22,2
2434,KR Puram,1100.0,2.0,46.0,2
2435,KR Puram,1290.0,2.0,49.02,2
2436,KR Puram,1100.0,2.0,43.0,2
2437,KR Puram,950.0,2.0,40.0,2
2438,KR Puram,1452.0,3.0,60.0,3
2439,KR Puram,1462.5,2.0,62.81,3
2440,KR Puram,2000.0,6.0,85.0,6
2441,KR Puram,1000.0,2.0,44.5,2
2442,KR Puram,1200.0,2.0,47.0,2
2443,KR Puram,1583.0,2.0,70.445,3
2444,KR Puram,1140.0,2.0,43.32,2
2445,KR Puram,4300.0,6.0,175.0,6
2446,KR Puram,1200.0,2.0,42.0,2
2447,KR Puram,1430.0,2.0,61.0,3
2448,KR Puram,1040.0,2.0,50.0,2
2449,KR Puram,1150.0,2.0,42.0,2
2450,KR Puram,4600.0,9.0,200.0,9
2451,KR Puram,1050.0,2.0,55.0,2
2452,KR Puram,1085.0,2.0,46.5,2
2453,KR Puram,2000.0,2.0,75.0,2
2454,KR Puram,1100.0,2.0,45.0,2
2455,KR Puram,1035.0,2.0,40.0,2
2456,KR Puram,1116.0,2.0,45.0,2
2457,KR Puram,1300.0,2.0,57.0,3
2458,KR Puram,866.28,2.0,36.38,2
2459,KR Puram,1096.0,2.0,43.0,2
2460,KR Puram,1204.0,2.0,58.0,2
2461,KR Puram,1205.0,2.0,45.79,2
2462,KR Puram,1400.0,2.0,60.0,3
2463,KR Puram,1100.0,2.0,39.9,2
2464,KR Puram,2800.0,6.0,110.0,7
2465,KR Puram,1020.0,2.0,39.0,2
2466,KR Puram,1245.0,2.0,60.0,2
2467,Kadubeesanahalli,1424.0,2.0,75.0,3
2468,Kadubeesanahalli,1365.0,3.0,80.0,3
2469,Kadubeesanahalli,1184.0,2.0,55.0,2
2470,Kadubeesanahalli,1185.0,2.0,55.0,2
2471,Kadubeesanahalli,1140.0,2.0,78.0,2
